Id,Target,CellLine
57547_1239_A12_1,0,CACO-2
57547_1239_A12_2,0,CACO-2
57547_1208_H9_2,0,MCF7
57547_1208_H9_3,0,MCF7
57547_1016_A12_1,0,U-2 OS
57547_1016_A12_3,0,U-2 OS
64567_1254_F6_2,0,CACO-2
64567_1254_F6_3,0,CACO-2
64567_1152_C11_2,0,RH-30
64567_1152_C11_3,0,RH-30
64567_1156_C11_1,0,U-2 OS
64567_1156_C11_2,0,U-2 OS
27332_1551_H9_1,25 0,A-431
27332_1551_H9_6,25 0,A-431
27332_1486_D7_1,25 0,SiHa
27332_1486_D7_3,25 0,SiHa
27332_1496_D7_1,25 0,U-2 OS
27332_1496_D7_2,25 0,U-2 OS
35813_1042_H10_1,16 14 0,HEK 293
35813_1042_H10_2,16 14 0,HEK 293
35813_1162_C12_1,16 14 0,RH-30
35813_1162_C12_2,16 14 0,RH-30
35813_392_F2_1,16 14 0,U-2 OS
35813_392_F2_2,16 14 0,U-2 OS
65098_1151_A7_1,16 14 0,RH-30
65098_1151_A7_2,16 14 0,RH-30
65098_1269_C8_1,16 14 0,SK-MEL-30
65098_1269_C8_2,16 14 0,SK-MEL-30
65098_1154_A7_1,16 14 0,U-2 OS
65098_1154_A7_2,16 14 0,U-2 OS
19734_198_F11_1,25,A-431
19734_198_F11_2,25,A-431
19734_154_F11_1,25,U-2 OS
19734_154_F11_2,25,U-2 OS
19734_152_F11_1,25,U-251 MG
19734_152_F11_2,25,U-251 MG
55800_898_D10_1,25,A-431
55800_898_D10_2,25,A-431
55800_894_D10_1,25,U-2 OS
55800_894_D10_2,25,U-2 OS
55800_907_D10_1,25,U-251 MG
55800_907_D10_2,25,U-251 MG
30936_415_E1_1,25 0,A-431
30936_415_E1_2,25 0,A-431
30936_411_E1_1,25 0,U-2 OS
30936_411_E1_2,25 0,U-2 OS
30936_416_E1_1,25 0,U-251 MG
30936_416_E1_2,25 0,U-251 MG
29328_1476_D3_5,4,A549
29328_1476_D3_6,4,A549
29328_1483_C8_2,4,MCF7
29328_1483_C8_3,4,MCF7
5440_69_B1_1,25,A-431
5440_69_B1_2,25,A-431
5440_91_B1_1,25,U-2 OS
5440_91_B1_2,25,U-2 OS
5440_68_B1_1,25,U-251 MG
5440_68_B1_2,25,U-251 MG
19530_178_G2_2,25,A-431
19530_178_G2_1,25,A-431
19530_247_G2_1,25,U-2 OS
19530_247_G2_2,25,U-2 OS
19530_177_G2_1,25,U-251 MG
19530_177_G2_2,25,U-251 MG
71425_1501_F4_1,2 21,A549
71425_1501_F4_2,2 21,A549
71425_1553_E4_2,2 21,CACO-2
71425_1553_E4_3,2 21,CACO-2
71425_1522_F4_1,2 21,U-2 OS
71425_1522_F4_2,2 21,U-2 OS
63224_1320_C8_6,0,HaCaT
63224_1320_C8_8,0,HaCaT
63224_1215_E2_2,0,MCF7
63224_1215_E2_3,0,MCF7
63224_1209_E2_2,0,U-2 OS
63224_1209_E2_4,0,U-2 OS
5707_20_G12_1,25,U-2 OS
5707_20_G12_2,25,U-2 OS
5707_22_G12_1,25,U-251 MG
5707_22_G12_2,25,U-251 MG
38474_437_G4_1,6,A-431
38474_437_G4_2,6,A-431
38474_443_G4_1,6,U-2 OS
38474_443_G4_2,6,U-2 OS
38474_431_G4_3,6,U-251 MG
38474_431_G4_4,6,U-251 MG
56941_1527_F9_1,21,BJ
56941_1527_F9_2,21,BJ
56941_1150_E5_2,21,RH-30
56941_1150_E5_3,21,RH-30
56941_1057_C3_1,21,U-2 OS
56941_1057_C3_2,21,U-2 OS
29493_282_G9_3,7 0,A-431
29493_282_G9_4,7 0,A-431
29493_283_G9_2,7 0,U-2 OS
29493_283_G9_1,7 0,U-2 OS
29493_281_G9_2,7 0,U-251 MG
29493_281_G9_1,7 0,U-251 MG
16511_131_G10_1,0,A-431
16511_131_G10_2,0,A-431
16511_132_G10_1,0,U-2 OS
16511_132_G10_2,0,U-2 OS
16511_164_G10_1,0,U-251 MG
16511_164_G10_2,0,U-251 MG
75291_1541_E6_1,0,RT4
75291_1541_E6_2,0,RT4
75291_1542_E6_1,0,U-2 OS
75291_1542_E6_2,0,U-2 OS
75291_1559_C4_1,0,U-251 MG
75291_1559_C4_3,0,U-251 MG
14791_172_G2_1,6,A-431
14791_172_G2_2,6,A-431
14791_123_G2_1,6,U-2 OS
14791_123_G2_2,6,U-2 OS
14791_121_G2_1,6,U-251 MG
14791_121_G2_2,6,U-251 MG
64730_1294_C5_1,13,Hep G2
64730_1294_C5_2,13,Hep G2
64730_1264_F11_2,13,U-2 OS
64730_1264_F11_3,13,U-2 OS
45943_824_C10_6,0,MCF7
45943_824_C10_7,0,MCF7
45943_978_C10_1,0,PC-3
45943_978_C10_4,0,PC-3
45943_884_C10_1,0,U-2 OS
45943_884_C10_2,0,U-2 OS
45943_692_D10_1,0,NIH 3T3
45943_692_D10_2,0,NIH 3T3
244_1207_H9_1,0,MCF7
244_1207_H9_4,0,MCF7
244_171_D4_1,0,U-2 OS
244_171_D4_2,0,U-2 OS
244_169_D4_1,0,U-251 MG
244_169_D4_2,0,U-251 MG
407_1339_B9_1,0,SiHa
407_1339_B9_2,0,SiHa
407_171_D5_1,0,U-2 OS
407_171_D5_2,0,U-2 OS
407_169_D5_1,0,U-251 MG
407_169_D5_2,0,U-251 MG
71650_1441_H3_2,0,PC-3
71650_1441_H3_3,0,PC-3
71650_1403_F4_1,0,RH-30
71650_1403_F4_2,0,RH-30
71650_1398_F4_2,0,U-2 OS
71650_1398_F4_3,0,U-2 OS
20980_187_A2_1,25 0 21,A-431
20980_187_A2_2,25 0 21,A-431
20980_1183_D5_1,25 0 21,SiHa
20980_1183_D5_2,25 0 21,SiHa
20980_188_A2_1,25 0 21,U-2 OS
20980_188_A2_2,25 0 21,U-2 OS
29504_335_H8_1,25 0 21,A-431
29504_335_H8_2,25 0 21,A-431
29504_1183_A3_1,25 0 21,SiHa
29504_1183_A3_4,25 0 21,SiHa
29504_322_H8_2,25 0 21,U-2 OS
29504_322_H8_3,25 0 21,U-2 OS
55889_893_A10_1,0,A-431
55889_893_A10_2,0,A-431
55889_1027_E1_3,0,CACO-2
55889_1027_E1_4,0,CACO-2
55889_895_A10_1,0,U-2 OS
55889_895_A10_2,0,U-2 OS
23871_285_A5_2,12 25 13 21,A-431
23871_285_A5_3,12 25 13 21,A-431
23871_286_A5_2,12 25 13 21,U-2 OS
23871_286_A5_1,12 25 13 21,U-2 OS
23871_284_A5_2,12 25 13 21,U-251 MG
23871_284_A5_1,12 25 13 21,U-251 MG
52645_826_F11_1,12 25 13 21,A-431
52645_826_F11_2,12 25 13 21,A-431
52645_809_F11_1,12 25 13 21,U-2 OS
52645_809_F11_2,12 25 13 21,U-2 OS
52645_819_F11_1,12 25 13 21,U-251 MG
52645_819_F11_2,12 25 13 21,U-251 MG
52645_915_B6_1,12 25 13 21,NIH 3T3
52645_915_B6_2,12 25 13 21,NIH 3T3
74361_1516_A7_1,23 0,SK-MEL-30
74361_1516_A7_3,23 0,SK-MEL-30
74361_1436_G2_5,23 0,U-2 OS
74361_1436_G2_6,23 0,U-2 OS
31536_1549_B3_1,12,CACO-2
31536_1549_B3_2,12,CACO-2
31536_1515_B3_2,12,U-2 OS
31536_1515_B3_3,12,U-2 OS
443_659_E8_1,25 21,A-431
443_659_E8_2,25 21,A-431
443_653_E8_1,25 21,U-2 OS
443_653_E8_2,25 21,U-2 OS
443_658_E8_1,25 21,U-251 MG
443_658_E8_2,25 21,U-251 MG
63987_1265_E5_3,23,HEK 293
63987_1265_E5_4,23,HEK 293
63987_1277_B2_2,23,HeLa
63987_1277_B2_3,23,HeLa
63987_1274_E5_1,23,U-2 OS
63987_1274_E5_2,23,U-2 OS
41219_557_E9_1,25 21,A-431
41219_557_E9_2,25 21,A-431
41219_493_E9_1,25 21,U-2 OS
41219_493_E9_2,25 21,U-2 OS
41219_502_E9_1,25 21,U-251 MG
41219_502_E9_2,25 21,U-251 MG
32656_971_D10_1,26 25 21,A-431
32656_971_D10_2,26 25 21,A-431
32656_932_D10_2,26 25 21,U-2 OS
32656_932_D10_3,26 25 21,U-2 OS
32656_924_D10_1,26 25 21,U-251 MG
32656_924_D10_2,26 25 21,U-251 MG
40999_557_C2_2,26 25 21,A-431
40999_557_C2_3,26 25 21,A-431
40999_493_C2_1,26 25 21,U-2 OS
40999_493_C2_2,26 25 21,U-2 OS
40999_502_C2_1,26 25 21,U-251 MG
40999_502_C2_2,26 25 21,U-251 MG
10381_921_H11_1,25 23 2,A-431
10381_921_H11_2,25 23 2,A-431
10381_931_H11_1,25 23 2,U-2 OS
10381_931_H11_2,25 23 2,U-2 OS
10381_923_H11_2,25 23 2,U-251 MG
10381_923_H11_3,25 23 2,U-251 MG
39310_557_D2_1,25 23 2,A-431
39310_557_D2_2,25 23 2,A-431
39310_493_D2_3,25 23 2,U-2 OS
39310_493_D2_4,25 23 2,U-2 OS
39310_502_D2_1,25 23 2,U-251 MG
39310_502_D2_2,25 23 2,U-251 MG
48931_855_E11_1,25 7,A-431
48931_855_E11_2,25 7,A-431
48931_864_C3_1,25 7,A549
48931_864_C3_3,25 7,A549
48931_808_E11_1,25 7,U-2 OS
48931_808_E11_2,25 7,U-2 OS
53359_863_D12_2,25 7,A-431
53359_863_D12_3,25 7,A-431
53359_984_B6_1,25 7,A549
53359_984_B6_2,25 7,A549
53359_981_B6_1,25 7,U-2 OS
53359_981_B6_2,25 7,U-2 OS
64207_1227_D7_1,2 0,A-431
64207_1227_D7_3,2 0,A-431
64207_1269_F4_1,2 0,SK-MEL-30
64207_1269_F4_2,2 0,SK-MEL-30
64207_1271_D7_12,2 0,U-2 OS
64207_1271_D7_14,2 0,U-2 OS
42764_814_A7_1,0,A-431
42764_814_A7_2,0,A-431
42764_759_A7_1,0,U-2 OS
42764_759_A7_2,0,U-2 OS
42764_755_A7_1,0,U-251 MG
42764_755_A7_2,0,U-251 MG
42764_682_G7_1,0,NIH 3T3
42764_682_G7_2,0,NIH 3T3
45071_814_D10_1,0,A-431
45071_814_D10_2,0,A-431
45071_759_D10_3,0,U-2 OS
45071_759_D10_4,0,U-2 OS
45071_755_D10_1,0,U-251 MG
45071_755_D10_2,0,U-251 MG
45071_680_A10_1,0,NIH 3T3
45071_680_A10_2,0,NIH 3T3
37485_440_G12_2,25 21,A-431
37485_440_G12_3,25 21,A-431
37485_433_G12_1,25 21,U-2 OS
37485_433_G12_2,25 21,U-2 OS
37485_428_G12_1,25 21,U-251 MG
37485_428_G12_2,25 21,U-251 MG
41455_836_A3_1,25 0,A-431
41455_836_A3_2,25 0,A-431
41455_786_D10_1,25 0,HeLa
41455_786_D10_2,25 0,HeLa
41455_781_D10_1,25 0,U-2 OS
41455_781_D10_2,25 0,U-2 OS
41455_687_B5_1,25 0,NIH 3T3
41455_687_B5_2,25 0,NIH 3T3
63533_1251_G12_1,25,CACO-2
63533_1251_G12_2,25,CACO-2
63533_1256_G12_1,25,U-2 OS
63533_1256_G12_2,25,U-2 OS
24177_548_E9_2,13,A-431
24177_548_E9_3,13,A-431
24177_505_E9_1,13,U-2 OS
24177_505_E9_2,13,U-2 OS
24177_508_E9_2,13,U-251 MG
24177_508_E9_3,13,U-251 MG
49945_732_H8_1,2,HEK 293
49945_732_H8_2,2,HEK 293
49945_722_H8_1,2,MCF7
49945_722_H8_2,2,MCF7
49945_726_H8_1,2,U-2 OS
49945_726_H8_2,2,U-2 OS
49945_694_A4_3,2,NIH 3T3
49945_694_A4_5,2,NIH 3T3
38508_455_C7_1,25 21,A-431
38508_455_C7_3,25 21,A-431
38508_452_C7_2,25 21,U-2 OS
38508_452_C7_3,25 21,U-2 OS
38508_449_C7_1,25 21,U-251 MG
38508_449_C7_2,25 21,U-251 MG
1903_1639_G2_1,0,HEK 293
1903_1639_G2_6,0,HEK 293
1903_1606_C3_1,0,SiHa
1903_1606_C3_2,0,SiHa
1903_1614_C3_1,0,U-2 OS
1903_1614_C3_2,0,U-2 OS
45920_1125_G10_1,23,A549
45920_1125_G10_2,23,A549
45920_1282_C1_1,23,HeLa
45920_1282_C1_2,23,HeLa
45920_606_D2_3,23,U-2 OS
45920_606_D2_4,23,U-2 OS
59209_1416_D10_5,21,RH-30
59209_1416_D10_6,21,RH-30
59209_1383_F8_1,21,RT4
59209_1383_F8_3,21,RT4
59209_1055_D12_3,21,U-2 OS
59209_1055_D12_5,21,U-2 OS
32841_971_G9_1,25,A-431
32841_971_G9_2,25,A-431
32841_932_G9_1,25,U-2 OS
32841_932_G9_2,25,U-2 OS
32841_924_G9_1,25,U-251 MG
32841_924_G9_2,25,U-251 MG
26446_259_E2_1,1 2,A-431
26446_259_E2_2,1 2,A-431
26446_260_E2_1,1 2,U-2 OS
26446_260_E2_2,1 2,U-2 OS
26446_258_E2_1,1 2,U-251 MG
26446_258_E2_2,1 2,U-251 MG
38947_540_E10_1,25 21,A-431
38947_540_E10_2,25 21,A-431
38947_537_E10_1,25 21,U-2 OS
38947_537_E10_3,25 21,U-2 OS
38947_553_E10_1,25 21,U-251 MG
38947_553_E10_2,25 21,U-251 MG
39860_1430_G12_3,25 5,SH-SY5Y
39860_1430_G12_4,25 5,SH-SY5Y
39860_452_D6_1,25 5,U-2 OS
39860_452_D6_2,25 5,U-2 OS
39860_449_D6_1,25 5,U-251 MG
39860_449_D6_2,25 5,U-251 MG
9309_45_E2_1,6,A-431
9309_45_E2_2,6,A-431
10757_945_G12_1,6,U-2 OS
10757_945_G12_2,6,U-2 OS
10757_953_G12_1,6,U-251 MG
10757_953_G12_2,6,U-251 MG
38395_492_G3_1,11,U-2 OS
38395_492_G3_2,11,U-2 OS
38395_484_G3_1,11,U-251 MG
38395_484_G3_2,11,U-251 MG
28408_282_H4_1,25 7,A-431
28408_282_H4_2,25 7,A-431
28408_283_H4_1,25 7,U-2 OS
28408_283_H4_2,25 7,U-2 OS
28408_281_H4_1,25 7,U-251 MG
28408_281_H4_2,25 7,U-251 MG
12041_95_E2_1,4,A-431
12041_95_E2_2,4,A-431
12041_96_E2_1,4,U-2 OS
12041_96_E2_2,4,U-2 OS
12041_94_E2_1,4,U-251 MG
12041_94_E2_2,4,U-251 MG
12041_si26_G11_1,4,U-2 OS
12041_si26_G11_2,4,U-2 OS
12041_si26_G11_8,4,U-2 OS
12041_si26_G11_12,4,U-2 OS
12041_si26_G12_3,4,U-2 OS
12041_si26_G12_4,4,U-2 OS
12041_si26_G12_10,4,U-2 OS
12041_si26_G12_14,4,U-2 OS
17472_971_F4_1,4,A-431
17472_971_F4_2,4,A-431
17472_932_F4_1,4,U-2 OS
17472_932_F4_2,4,U-2 OS
17472_924_F4_1,4,U-251 MG
17472_924_F4_2,4,U-251 MG
63765_1401_G12_2,4,RH-30
63765_1401_G12_3,4,RH-30
63765_1178_C10_2,4,SiHa
63765_1178_C10_3,4,SiHa
63765_1158_G12_1,4,U-2 OS
63765_1158_G12_2,4,U-2 OS
20952_187_E3_1,25 5,A-431
20952_187_E3_2,25 5,A-431
20952_188_E3_1,25 5,U-2 OS
20952_188_E3_2,25 5,U-2 OS
20952_246_E3_1,25 5,U-251 MG
20952_246_E3_2,25 5,U-251 MG
54073_844_A8_2,7,A-431
54073_844_A8_3,7,A-431
54073_1027_C4_1,7,CACO-2
54073_1027_C4_3,7,CACO-2
54073_835_A8_1,7,U-2 OS
54073_835_A8_2,7,U-2 OS
53692_865_G12_1,0,HEK 293
53692_865_G12_2,0,HEK 293
53692_965_E12_1,0,MCF7
53692_965_E12_2,0,MCF7
53692_833_E12_1,0,U-2 OS
53692_833_E12_2,0,U-2 OS
53692_904_H3_1,0,NIH 3T3
53692_904_H3_2,0,NIH 3T3
64443_1318_D4_1,0,A549
64443_1318_D4_2,0,A549
64443_1315_G5_1,0,HaCaT
64443_1315_G5_2,0,HaCaT
64443_1287_G5_1,0,U-2 OS
64443_1287_G5_2,0,U-2 OS
25737_1551_G9_5,19,A-431
25737_1551_G9_6,19,A-431
72495_1551_D8_2,19,A-431
72495_1551_D8_5,19,A-431
7152_1667_G1_4_cr57e539b48fe9f,6,BJ
7152_1667_G1_8_cr57e539bc3e931,6,BJ
16462_1401_C3_1,7,RH-30
16462_1401_C3_3,7,RH-30
16462_1220_E2_2,7,SH-SY5Y
16462_1220_E2_3,7,SH-SY5Y
16462_1158_C3_3,7,U-2 OS
16462_1158_C3_4,7,U-2 OS
15177_971_H1_2,25 3,A-431
15177_971_H1_3,25 3,A-431
15177_932_H1_2,25 3,U-2 OS
15177_932_H1_4,25 3,U-2 OS
15177_924_H1_1,25 3,U-251 MG
15177_924_H1_2,25 3,U-251 MG
40670_415_H8_1,25 0,A-431
40670_415_H8_2,25 0,A-431
40670_411_H8_1,25 0,U-2 OS
40670_411_H8_3,25 0,U-2 OS
40670_416_H8_1,25 0,U-251 MG
40670_416_H8_2,25 0,U-251 MG
1173_51_H10_1,7 0,A-431
1173_51_H10_2,7 0,A-431
1173_50_H10_1,7 0,U-2 OS
1173_50_H10_2,7 0,U-2 OS
1173_345_D4_1,7 0,NIH 3T3
1173_345_D4_2,7 0,NIH 3T3
3435_19_B5_1,1,A-431
3435_19_B5_2,1,A-431
3435_17_B5_1,1,U-2 OS
3435_17_B5_2,1,U-2 OS
3435_18_B5_1,1,U-251 MG
3435_18_B5_2,1,U-251 MG
50204_747_H6_4,1,A-431
50204_747_H6_5,1,A-431
50204_714_H6_1,1,MCF7
50204_714_H6_4,1,MCF7
50204_713_H6_1,1,U-2 OS
50204_713_H6_2,1,U-2 OS
47707_1208_H5_2,19,MCF7
47707_1208_H5_4,19,MCF7
47707_794_F9_1,19,U-2 OS
47707_794_F9_2,19,U-2 OS
47707_791_F9_1,19,U-251 MG
47707_791_F9_2,19,U-251 MG
21771_147_H8_1,23,A-431
21771_147_H8_2,23,A-431
21771_148_H8_1,23,U-2 OS
21771_148_H8_2,23,U-2 OS
21771_146_H8_1,23,U-251 MG
21771_146_H8_2,23,U-251 MG
37580_406_E5_1,0,A-431
37580_406_E5_2,0,A-431
37580_1162_E12_1,0,RH-30
37580_1162_E12_2,0,RH-30
37580_403_E5_1,0,U-2 OS
37580_403_E5_2,0,U-2 OS
18472_198_F6_1,3,A-431
18472_198_F6_2,3,A-431
18472_154_F6_1,3,U-2 OS
18472_154_F6_2,3,U-2 OS
18472_152_F6_1,3,U-251 MG
18472_152_F6_2,3,U-251 MG
21062_178_F9_2,3,A-431
21062_178_F9_1,3,A-431
21062_247_F9_1,3,U-2 OS
21062_247_F9_2,3,U-2 OS
21062_177_F9_1,3,U-251 MG
21062_177_F9_2,3,U-251 MG
21062_si3_E8_1,3,U-2 OS
21062_si3_E8_2,3,U-2 OS
21062_si3_E8_5,3,U-2 OS
21062_si3_E8_7,3,U-2 OS
21062_si3_E9_3,3,U-2 OS
21062_si3_E9_4,3,U-2 OS
21062_si3_E9_6,3,U-2 OS
21062_si3_E9_7,3,U-2 OS
24221_263_A7_1,25 0,A-431
24221_263_A7_2,25 0,A-431
24221_264_A7_2,25 0,U-2 OS
24221_264_A7_1,25 0,U-2 OS
24221_277_A7_2,25 0,U-251 MG
24221_277_A7_1,25 0,U-251 MG
2676_639_E7_1,2,A-431
2676_639_E7_3,2,A-431
2676_634_E7_1,2,U-251 MG
2676_634_E7_2,2,U-251 MG
64584_1187_D7_1,2,PC-3
64584_1187_D7_3,2,PC-3
64584_1164_D4_2,2,SiHa
64584_1164_D4_5,2,SiHa
64584_1174_D4_2,2,U-2 OS
64584_1174_D4_3,2,U-2 OS
71459_1469_E11_1,25 6 21,HEK 293
71459_1469_E11_2,25 6 21,HEK 293
71459_1523_H9_4,25 6 21,HeLa
71459_1523_H9_5,25 6 21,HeLa
71459_1478_E11_1,25 6 21,U-2 OS
71459_1478_E11_2,25 6 21,U-2 OS
71215_1503_B10_1,25,MCF7
71215_1503_B10_2,25,MCF7
41679_813_B9_2,3 21,A-431
41679_813_B9_3,3 21,A-431
41679_758_B9_4,3 21,U-2 OS
41679_758_B9_7,3 21,U-2 OS
41679_754_B9_3,3 21,U-251 MG
41679_754_B9_4,3 21,U-251 MG
3845_624_B4_1,25,A-431
3845_624_B4_2,25,A-431
3845_630_B4_1,25,U-2 OS
3845_630_B4_2,25,U-2 OS
3845_628_B4_1,25,U-251 MG
3845_628_B4_2,25,U-251 MG
63893_1247_C4_2,25,A-431
63893_1247_C4_4,25,A-431
63893_1279_C1_1,25,SK-MEL-30
63893_1279_C1_2,25,SK-MEL-30
63893_1244_C4_12,25,U-2 OS
63893_1244_C4_13,25,U-2 OS
12082_95_B3_1,4 2,A-431
12082_95_B3_2,4 2,A-431
12082_96_B3_1,4 2,U-2 OS
12082_96_B3_2,4 2,U-2 OS
12082_94_B3_1,4 2,U-251 MG
12082_94_B3_2,4 2,U-251 MG
12082_si19_E10_2,4 2,U-2 OS
12082_si19_E10_3,4 2,U-2 OS
12082_si19_E10_7,4 2,U-2 OS
12082_si19_E12_2,4 2,U-2 OS
12082_si19_E12_4,4 2,U-2 OS
12082_si19_E12_8,4 2,U-2 OS
52860_787_B11_1,4 2,HeLa
52860_787_B11_2,4 2,HeLa
52860_782_B11_3,4 2,U-2 OS
52860_782_B11_4,4 2,U-2 OS
52860_822_C11_1,4 2,U-251 MG
52860_822_C11_2,4 2,U-251 MG
74736_1483_H5_1,0,MCF7
74736_1483_H5_2,0,MCF7
74736_1494_H8_2,0,RH-30
74736_1494_H8_3,0,RH-30
74736_1457_H5_6,0,U-2 OS
74736_1457_H5_7,0,U-2 OS
18106_150_A3_1,25 2,A-431
18106_150_A3_2,25 2,A-431
18106_1124_H6_2,25 2,HEK 293
18106_1124_H6_3,25 2,HEK 293
18106_151_A3_1,25 2,U-2 OS
18106_151_A3_2,25 2,U-2 OS
30316_326_A3_1,25,A-431
30316_326_A3_2,25,A-431
30316_321_A3_1,25,U-2 OS
30316_321_A3_2,25,U-2 OS
30316_323_A3_3,25,U-251 MG
30316_323_A3_4,25,U-251 MG
30316_si29_C10_1,25,U-2 OS
30316_si29_C10_2,25,U-2 OS
30316_si29_C10_15,25,U-2 OS
30316_si29_C10_18,25,U-2 OS
30316_si29_C12_2,25,U-2 OS
30316_si29_C12_3,25,U-2 OS
30316_si29_C12_9,25,U-2 OS
30316_si29_C12_18,25,U-2 OS
49670_769_G7_4,25,A-431
49670_769_G7_5,25,A-431
49670_761_G7_1,25,U-2 OS
49670_761_G7_2,25,U-2 OS
49670_757_G7_1,25,U-251 MG
49670_757_G7_3,25,U-251 MG
49670_700_A6_1,25,NIH 3T3
49670_700_A6_2,25,NIH 3T3
73022_1410_A9_3,23 0,Hep G2
73022_1410_A9_4,23 0,Hep G2
73022_1407_A9_1,23 0,U-2 OS
73022_1407_A9_3,23 0,U-2 OS
43467_474_D6_1,16 25 14,A-431
43467_474_D6_3,16 25 14,A-431
43467_480_D6_2,16 25 14,U-2 OS
43467_480_D6_3,16 25 14,U-2 OS
43467_510_D6_1,16 25 14,U-251 MG
43467_510_D6_2,16 25 14,U-251 MG
16666_131_D11_1,0,A-431
16666_131_D11_2,0,A-431
16666_132_D11_1,0,U-2 OS
16666_132_D11_2,0,U-2 OS
16666_164_D11_1,0,U-251 MG
16666_164_D11_2,0,U-251 MG
51494_1219_B5_1,3,SH-SY5Y
51494_1219_B5_3,3,SH-SY5Y
51494_1189_B5_1,3,U-2 OS
51494_1189_B5_2,3,U-2 OS
51494_1242_C1_1,3,U-251 MG
51494_1242_C1_3,3,U-251 MG
26825_256_A4_1,12 21,A-431
26825_256_A4_2,12 21,A-431
26825_257_A4_1,12 21,U-2 OS
26825_257_A4_2,12 21,U-2 OS
26825_255_A4_1,12 21,U-251 MG
26825_255_A4_2,12 21,U-251 MG
53834_1386_E12_2,3,RT4
53834_1386_E12_3,3,RT4
53834_1219_E2_1,3,SH-SY5Y
53834_1219_E2_2,3,SH-SY5Y
53834_1189_E2_1,3,U-2 OS
53834_1189_E2_2,3,U-2 OS
9593_674_B7_4,0,A-431
9593_674_B7_5,0,A-431
9593_668_B7_2,0,U-2 OS
9593_668_B7_3,0,U-2 OS
36352_434_A1_1,7,A-431
36352_434_A1_2,7,A-431
36352_453_A1_1,7,U-2 OS
36352_453_A1_2,7,U-2 OS
36352_450_A1_1,7,U-251 MG
36352_450_A1_2,7,U-251 MG
64686_1258_D4_1,25 2,CACO-2
64686_1258_D4_2,25 2,CACO-2
64686_1269_E9_1,25 2,SK-MEL-30
64686_1269_E9_2,25 2,SK-MEL-30
64686_1249_D4_2,25 2,U-2 OS
64686_1249_D4_3,25 2,U-2 OS
16909_199_G2_3,25 7 21,A-431
16909_199_G2_4,25 7 21,A-431
16909_157_G2_1,25 7 21,U-2 OS
16909_157_G2_2,25 7 21,U-2 OS
16909_155_G2_1,25 7 21,U-251 MG
16909_155_G2_2,25 7 21,U-251 MG
36006_266_E2_2,25 21,A-431
36006_266_E2_1,25 21,A-431
36006_267_E2_1,25 21,U-2 OS
36006_267_E2_2,25 21,U-2 OS
36006_265_E2_2,25 21,U-251 MG
36006_265_E2_1,25 21,U-251 MG
9533_921_E5_1,6,A-431
9533_921_E5_2,6,A-431
9533_931_E5_2,6,U-2 OS
9533_931_E5_4,6,U-2 OS
9533_923_E5_1,6,U-251 MG
9533_923_E5_2,6,U-251 MG
47171_899_E7_1,6,A-431
47171_899_E7_3,6,A-431
47171_776_E7_1,6,U-2 OS
47171_776_E7_2,6,U-2 OS
47171_789_E7_1,6,U-251 MG
47171_789_E7_2,6,U-251 MG
14314_119_H10_1,22 0,A-431
14314_119_H10_2,22 0,A-431
56908_1026_D5_3,22 0,CACO-2
56908_1026_D5_7,22 0,CACO-2
56908_954_G4_1,22 0,U-2 OS
56908_954_G4_2,22 0,U-2 OS
4826_1251_D2_1,23,CACO-2
4826_1251_D2_2,23,CACO-2
4826_1763_A4_1,23,Hep G2
4826_1763_A4_2,23,Hep G2
4826_1256_D2_1,23,U-2 OS
4826_1256_D2_2,23,U-2 OS
30033_326_D2_1,2,A-431
30033_326_D2_2,2,A-431
30033_323_D2_3,2,U-251 MG
30033_323_D2_4,2,U-251 MG
42973_899_G5_1,19,A-431
42973_899_G5_2,19,A-431
42973_776_G5_1,19,U-2 OS
42973_776_G5_2,19,U-2 OS
42973_789_G5_4,19,U-251 MG
42973_789_G5_6,19,U-251 MG
14272_160_F12_1,6,A-431
14272_160_F12_2,6,A-431
14272_107_F12_1,6,U-2 OS
14272_107_F12_2,6,U-2 OS
14272_105_F12_1,6,U-251 MG
14272_105_F12_2,6,U-251 MG
4827_78_G11_1,25 0,A-431
4827_78_G11_2,25 0,A-431
4827_92_G11_1,25 0,U-2 OS
4827_92_G11_2,25 0,U-2 OS
4827_77_G11_1,25 0,U-251 MG
4827_77_G11_2,25 0,U-251 MG
36237_393_B4_1,25 18,A-431
36237_393_B4_2,25 18,A-431
36237_392_B4_1,25 18,U-2 OS
36237_392_B4_2,25 18,U-2 OS
36237_396_B4_1,25 18,U-251 MG
36237_396_B4_2,25 18,U-251 MG
24638_972_E1_3,25,A-431
24638_972_E1_4,25,A-431
24638_955_E1_2,25,U-2 OS
24638_955_E1_3,25,U-2 OS
24638_942_E1_1,25,U-251 MG
24638_942_E1_2,25,U-251 MG
15267_125_D4_1,25,A-431
15267_125_D4_2,25,A-431
15267_126_D4_1,25,U-2 OS
15267_126_D4_2,25,U-2 OS
15267_165_D4_1,25,U-251 MG
15267_165_D4_2,25,U-251 MG
22076_621_D10_1,6,A-431
22076_621_D10_2,6,A-431
22076_615_D10_1,6,U-2 OS
22076_615_D10_3,6,U-2 OS
22076_612_D10_1,6,U-251 MG
22076_612_D10_2,6,U-251 MG
41296_813_F5_2,12 25,A-431
41296_813_F5_3,12 25,A-431
41296_758_F5_1,12 25,U-2 OS
